"","posX","posY","angle","X00.14.bf.b1.97.8a","X00.14.bf.b1.97.90","X00.0f.a3.39.e1.c0","X00.14.bf.b1.97.8d","X00.14.bf.b1.97.81","X00.14.bf.3b.c7.c6","X00.0f.a3.39.dd.cd"
"195",2,2,45,-45.3260253141777,-58.6502651387828,-48.6181818181818,-60.0784122468333,-58.6082455386404,-61.3944756096334,-62.7
"196",2,3,45,-44.3971007268328,-56.0173777438248,-55.3909090909091,-58.4161407819303,-56.7082455386404,-61.0752774574037,-65.6409090909091
"197",2,4,45,-48.3874573048199,-54.9572176215941,-55.969089213491,-58.3730361940888,-57.2688014308505,-60.490821784769,-62.9363636363636
"198",2,5,45,-47.5045397758516,-56.705346065699,-49.4,-58.2422030711504,-62.8559351850707,-65.7593777160512,-67.5818181818182
"199",2,6,45,-46.7669344050868,-53.9168440030558,-50.8727272727273,-58.0979589637484,-61.4428373175367,-67.0646713967976,-64.9727272727273
"200",2,7,45,-50.6995785169411,-53.6168440030558,-53.8181818181818,-54.9746264719949,-61.3304343152653,-66.5581119732697,-64.6153201579569
"201",2,8,45,-48.728918908651,-51.4807472370766,-53.7909090909091,-53.3291719265403,-59.0438390571475,-62.6515525497419,-62.9727272727273
"202",2,9,45,-52.3706539295962,-52.7997313980137,-52.159393374194,-64.8050797550798,-62.5456109146148,-65.1357588136429,-65.1153201579569
"203",2,10,45,-52.4173445307579,-48.050533740769,-52.4272727272727,-63.3512939802414,-62.0438390571475,-64.2790559866349,-69.0772727272727
"204",2,11,45,-50.6542606800436,-44.6542768525592,-54.5545454545455,-67.3178813126182,-67.0867516272781,-67.9847611787084,-73.818687746598
"205",2,12,45,-55.0723057896684,-48.637699719888,-56.1272727272727,-65.0509141403878,-67.6473576878842,-66.9645466924308,-72.7454545454545
"206",2,13,45,-51.7309865730882,-43.387699719888,-59.8503024651031,-67.0511395195606,-69.983649915699,-70.1995292312028,-77.5789565215933
"207",3,3,45,-54.4418660508083,-54.6508006111535,-49.6636363636364,-59.8837173810858,-57.7910654600693,-55.818325221662,-65.0272727272727
"208",3,7,45,-56.2768455655199,-55.2245970970206,-48.5545454545455,-46.5066700329858,-58.5993862513037,-61.2201084810241,-63.9198656125023
"209",3,8,45,-55.1454488667606,-55.4024052966641,-48.7909090909091,-55.2910635515899,-60.4072437990296,-61.6329779193462,-58.3851857704592
"210",4,3,45,-54.7119731461764,-62.655346065699,-48.8636363636364,-56.0690959585696,-56.3681065655879,-61.7568462304882,-59.9454545454545
"211",4,7,45,-56.6347004189037,-58.3697847720907,-47.7048479196485,-46.67122053701,-61.2211117844202,-60.4097518291517,-62.8698656125024
"212",4,8,45,-52.5661084750507,-65.2620299465241,-45.4727272727273,-50.7456090061353,-55.5228836418875,-62.0201084810241,-65.5545454545454
"213",5,3,45,-52.3421394679224,-69.2465220269926,-43.8363636363636,-55.3868979368979,-56.7594789000054,-56.5911958978694,-66.156229248866
"214",5,7,45,-55.929055617208,-65.5130991596639,-44.6503024651031,-46.6343226001121,-59.2031615879926,-63.5771854211326,-59.5516837943205
"215",5,8,45,-52.0173445307579,-62.9580199643494,-46.4272727272727,-52.8801569854201,-57.494609175004,-61.8159371395791,-59.3772727272727
"216",6,3,45,-54.7363522789758,-66.4136346320346,-50.4818181818182,-51.7651557230505,-53.9471511503279,-56.6011597375281,-60.6954545454545
"217",6,7,45,-52.0557758315587,-64.3628322892794,-53.7048479196485,-51.9979589637484,-60.7117892535751,-61.4870245564244,-58.5880474306842
"218",6,8,45,-58.1165186007218,-59.5783402088108,-51.9,-52.4350822798191,-57.7100173961077,-60.1646713967976,-59.0318181818182
"219",7,3,45,-53.9822226287954,-62.1903718869366,-43.0909090909091,-55.9645505040242,-54.395842536369,-52.7077378601693,-59.9954545454545
"220",7,7,45,-56.1016405026844,-64.9406404889228,-48.8818181818182,-51.327807027807,-57.3147944724074,-58.2581119732697,-60.3818181818182
"221",7,8,45,-53.7313966987593,-67.5700516424752,-54.8363636363636,-51.8690959585696,-58.0107875139643,-57.1073637470688,-61.6
"222",8,3,45,-55.2004044469772,-64.9574844919786,-50.5090909090909,-59.4677310598363,-56.888060241237,-56.1002868069603,-62.6289565215933
"223",8,7,45,-57.1675108525039,-61.0291425515661,-50.7454545454545,-51.732732322206,-57.0125593714316,-58.6315874721979,-59.9681818181818
"224",8,8,45,-58.7838744888676,-64.8152393175452,-52.3636363636364,-53.4562901931323,-58.4825130470808,-59.7675769954611,-63.4181818181818
"225",9,3,45,-47.5611472161403,-63.3045437229437,-46.9636363636364,-54.8975791238949,-54.1825130470808,-55.3142972836972,-61.3636363636364
"226",9,4,45,-61.2838744888676,-72.2147038451744,-42.3139388287394,-56.1034894771737,-54.1514649831192,-55.7639231705967,-68.9016837943205
"227",9,7,45,-59.3793290343221,-62.8221900687548,-50.1775751923758,-52.7157609420767,-58.7771974746788,-53.0697343679237,-56.4545454545455
"228",9,8,45,-59.0714798596323,-65.6526721670486,-48.8363636363636,-52.3005343005343,-60.595842536369,-52.8373986695249,-60.3272727272727
"229",10,3,45,-50.4313966987593,-67.9344886172651,-46.909695839297,-55.1268219689272,-51.4736537597441,-53.9382902992059,-64.0272727272727
"230",10,4,45,-57.9508145726483,-69.6794094219506,-51.7957570105576,-53.1268219689272,-53.9554719415623,-50.5093777160512,-67.4636363636364
"231",10,5,45,-56.9345637103466,-71.0451842118666,-46.6909090909091,-57.5544745360535,-56.7122524970835,-53.2928357537514,-60.4636363636364
"232",10,6,45,-57.5009569598992,-67.3689806977336,-41.4727272727273,-54.5839427602586,-58.0001563691602,-52.4064721173878,-61.7260948613683
"233",10,7,45,-56.988004139048,-66.2628322892793,-47.9818181818182,-53.9811420442999,-56.6501563691602,-54.2175769954611,-59.3090909090909
"234",10,8,45,-57.7342902932326,-60.9981267125032,-44.5363636363636,-50.3333375412323,-60.7306659370195,-55.5275595342331,-58.506229248866
"235",11,3,45,-56.738419943413,-64.5283402088108,-48.7727272727273,-58.2542491568807,-53.2534684623407,-46.46668536578,-65.4727272727273
"236",11,4,45,-59.9127990762125,-72.5537413801884,-53.6363636363636,-54.1485641827747,-56.8362883837697,-50.6721224500065,-68.3545454545455
"237",11,5,45,-59.9611472161403,-71.5358264323911,-54.0139388287394,-56.0825069430333,-59.6246554993549,-52.620856707225,-63
"238",11,6,45,-60.3130781720204,-72.6526704354469,-53.2909090909091,-52.5268219689272,-59.5859815094215,-53.8217483369061,-65.0045454545455
"239",11,7,45,-55.99833678254,-67.8104252610135,-44.7454545454545,-47.8467485256959,-57.6721135240309,-56.2848671839618,-61.8851857704592
"240",11,8,45,-59.088004139048,-62.926737254902,-48.8090909090909,-54.143413509203,-59.1890619808478,-51.928307760434,-61.6727272727273
"241",12,3,45,-57.6694121951951,-62.849195925643,-46.6684842832849,-55.6528842581474,-51.8029299662384,-53.6903042681884,-64.2636363636364
"242",12,4,45,-54.4183071693511,-66.7160399286987,-53.0454545454545,-53.5509141403878,-56.0226520201333,-59.0135490574962,-72.9954545454545
"243",12,5,45,-54.5880098177419,-69.1770041252865,-49.6818181818182,-54.8612154875313,-56.9378286194828,-55.8915700109699,-62.8409090909091
"244",12,6,45,-56.1508202513422,-67.1213877259995,-47.1272727272727,-54.915535562904,-59.5266589785764,-55.2663112526796,-63.5909090909091
"245",12,7,45,-61.8568751787089,-68.205879806468,-48.0727272727273,-45.9607647291858,-57.1201100448094,-56.3770420176524,-59.2818181818182
"246",12,8,45,-54.0652768663207,-72.5858264323911,-46.5818181818182,-49.421291455502,-56.4080139168862,-59.7251714521502,-58.5244110670478
"247",13,3,45,-54.6760253141777,-67.9962534250064,-52.1866661014667,-55.3967485256959,-51.2681065655879,-53.3435839799523,-65.2260948613683
"248",13,4,45,-57.0165186007218,-68.6016012223071,-52.3048479196485,-56.0431881300302,-55.6794325756545,-55.2853847005425,-67.9045454545455
"249",13,5,45,-52.3227159153395,-67.9470557677617,-47.4,-57.9554595949333,-59.9602490178619,-54.43337073156,-64.4670039522774
"250",13,6,45,-54.3512303770133,-65.3080199643494,-49.1090909090909,-55.5125803862646,-59.5110191357185,-53.9730140796876,-60.4181818181818
"251",13,7,45,-59.3446172580307,-64.8187138273491,-44.7181818181818,-47.265535562904,-57.065564590264,-56.1379161861055,-61.8363636363636
"252",13,8,45,-56.5579745258591,-60.6371642475172,-49.2727272727273,-56.3426538294959,-58.9430689392909,-54.3415700109699,-54.9878787878788
"253",14,3,45,-59.0243677754117,-68.8088223071047,-53.0139388287394,-54.1268219689272,-50.064331228899,-57.1332273280799,-69.1277786556889
"254",14,7,45,-57.3085811144171,-70.7062847377483,-51.6012226712049,-51.4592547987043,-57.6166248158627,-53.2179182142542,-65.6943597924336
"255",14,8,45,-61.6896616778141,-65.2093560478737,-53.7818181818182,-52.960610268505,-55.1554719415623,-56.5064721173878,-59.8636363636364
"256",15,3,45,-59.4689963908301,-71.0256663101604,-55.8909090909091,-57.4034894771737,-52.5956109146148,-53.4919441240703,-70.8818181818182
"257",15,7,45,-56.8962691181028,-67.7398364145658,-51.0454545454545,-51.8080349317191,-56.2930689392909,-57.6155630264787,-61.7363636363636
"258",15,8,45,-52.3855320276336,-68.799729666412,-52.6090909090909,-50.3586401507454,-55.8557035633165,-52.9836014411803,-61.4880474306842
"259",16,3,45,-62.3652768663207,-75.255346065699,-55.0636363636364,-56.8426538294959,-53.2259641133138,-58.279199390115,-72.8516837943205
"260",16,7,45,-58.0805707687232,-68.3342234784823,-51.9090909090909,-49.5736414131151,-56.0918355779259,-61.3221224500065,-69.1909090909091
"261",16,8,45,-52.1512303770133,-70.3938481283422,-54.1090909090909,-48.4888680546575,-56.4701100448094,-57.3299476163159,-69.0090909090909
"262",17,3,45,-62.6599111604331,-67.3163067990833,-54.9363636363636,-52.5485641827747,-55.1406022165609,-55.9523007759428,-71.0880474306842
"263",17,7,45,-55.5223057896684,-68.938767201426,-55.2503024651031,-45.1785667075141,-54.9355182659131,-58.026667904552,-65.2909090909091
"264",17,8,45,-58.3768512442138,-74.5141683728037,-50.8727272727273,-46.877807027807,-54.2865200055239,-55.3784511639141,-65.8880474306842
"265",18,3,45,-58.9260196354838,-69.8604252610135,-56.0054528498546,-54.8293973057131,-51.0335147866916,-58.2501434034802,-73.8090909090909
"266",18,7,45,-54.9607314117753,-66.3085537051184,-52.3454545454545,-49.0443985680828,-58.1675680694855,-61.2110175719332,-61.9033675886411
"267",18,8,45,-58.9705172210392,-70.2046762923351,-50.5090909090909,-54.3187161187161,-57.4422988214343,-61.2769173132856,-62.8880474306842
"268",19,3,45,-61.9001253511692,-73.1286070791953,-56.4636363636364,-52.1971992840414,-48.5029299662384,-56.5688427382426,-74.006229248866
"269",19,7,45,-62.0735418453756,-70.1001756047874,-55.5181818181818,-47.5372777767515,-55.6526230918902,-59.3877727826253,-64.3545454545455
"270",19,8,45,-60.2469583395819,-68.1473243697479,-51.3909090909091,-50.2321271031797,-56.1281992142895,-60.3545828527722,-66.5181818181818
"271",20,3,45,-56.0830485588315,-70.0200499108734,-55.8272727272727,-54.2793973057131,-49.0496931256518,-58.3523007759428,-71.306229248866
"272",20,7,45,-60.3933755236296,-69.694383600713,-56.6181818181818,-51.7183362788626,-56.3794325756545,-57.0439580930527,-76.4363636363636
"273",20,8,45,-57.2499886426122,-69.42780473644,-50.5,-47.9009141403878,-56.0047018237057,-60.8441014965329,-68.4880474306842
"274",21,3,45,-60.288004139048,-77.4122968169086,-58.1818181818182,-53.3060648139596,-47.977429096433,-58.8837448446605,-74.7
"275",21,4,45,-66.0561859572298,-72.4780716068245,-59.7909090909091,-47.7465940650151,-49.9390619808478,-61.262782132182,-79.3398194970073
"276",21,5,45,-64.2917236635574,-78.4639032340209,-58.3636363636364,-52.7141706641707,-49.5855182659131,-62.45279959341,-78.2643162023244
"277",21,6,45,-64.6942071323596,-71.1133660300484,-56.7363636363636,-42.7928082901767,-53.120880162666,-63.1524441794229,-71.3971383397751
"278",21,7,45,-59.7331852673885,-66.6542768525592,-51.2272727272727,-49.9936388883757,-53.8683381873421,-61.5055804877067,-73.7181818181818
"279",21,8,45,-61.0353896403827,-74.1122968169086,-53.3545454545455,-50.3918232312969,-53.8491546295495,-61.9337448446605,-72.8363636363636
"280",22,3,45,-60.9268512442138,-70.9486604532722,-63.7,-50.2950037871091,-50.9597857743535,-60.229199390115,-77.106229248866
"281",22,4,45,-60.1698279995601,-74.9593560478737,-57.5363636363636,-53.1108356476778,-48.4307411896134,-60.7560980042873,-79.4930988136458
"282",22,5,45,-65.4137617148056,-76.9850240896359,-56.4727272727273,-51.9044745360535,-51.7390619808478,-59.989181928887,-75.7272727272727
"283",22,6,45,-64.5037081671216,-72.3235278838808,-57.9545454545455,-42.931972642499,-52.0426056957825,-61.5688427382426,-76.1545454545455
"284",22,7,45,-62.0756095098127,-67.2489273236567,-53.8363636363636,-46.3959888459888,-54.7718819022767,-64.7427110493846,-64.1
"285",22,8,45,-61.9355320276336,-65.9283402088108,-56.5545454545455,-44.9426538294959,-55.077429096433,-63.0841189577609,-73.5873754931959
"286",23,3,45,-62.4508202513422,-72.2368956455309,-58.0181818181818,-49.1309875836192,-46.5544702019515,-59.4059546008071,-78.1318181818182
"287",23,4,45,-62.5170711136439,-73.7360933027757,-57.4272727272727,-49.5323524823525,-49.8754256172114,-61.0395560419875,-78.3789565215933
"288",23,5,45,-60.7274037571359,-72.9371642475172,-58.1454545454545,-51.7392478945111,-50.4390619808478,-61.2986469510784,-79.6215494068229
"289",23,6,45,-64.7042550013497,-70.6481249809015,-60.4503024651031,-45.6515193594141,-56.2398320987044,-68.778307760434,-75.6351857704592
"290",23,7,45,-59.718586265159,-70.1024035650624,-55.0818181818182,-47.6151557230505,-53.7953792928606,-60.3357588136429,-72.2
"291",23,8,45,-65.0570175659598,-70.3986604532722,-56.0181818181818,-49.3837173810858,-53.457782295132,-60.4701084810241,-74.3335019761387
"292",24,3,45,-60.4396559991202,-73.6794094219506,-53.0727272727273,-54.5515193594141,-50.5580139168862,-60.6526748890432,-77.8244110670478
"293",24,4,45,-64.8921394679224,-71.500533740769,-58.2363636363636,-49.8037148563464,-52.2661030863663,-62.5997692903797,-78.1335019761387
"294",24,5,45,-65.2875996920708,-71.6368956455309,-57.4181818181818,-47.2131856052909,-54.7352866441589,-62.0859022171231,-78.6607747034114
"295",24,6,45,-59.8545284184638,-73.199195925643,-57.9909090909091,-49.5131856052909,-49.295917788963,-63.1382902992059,-76.2198656125023
"296",24,7,45,-61.9094896773742,-68.0791425515661,-57.8230297378303,-47.0657609420767,-58.5516966048734,-60.7454919436813,-75.9244110670478
"297",24,8,45,-59.3408977335213,-70.3195161701044,-55.1363636363636,-42.9894732736838,-51.939293602602,-65.7670594788805,-73.9090909090909
"298",25,3,45,-62.1836637473381,-75.2136346320346,-57.0909090909091,-51.7937933490565,-51.0019282266276,-61.6411958978694,-80.7695335943581
"299",25,4,45,-67.1623832718475,-77.0237947542653,-57.2454545454545,-50.3343226001121,-49.543375813639,-62.9016772541087,-79.2198656125023
"300",25,7,45,-66.4685805864651,-71.7307455054749,-53.3727272727273,-50.8570498728393,-52.0647944724074,-59.6477553213973,-75.3005059284161
"301",25,8,45,-61.6127990762125,-70.5018698242934,-56.0363636363636,-49.021291455502,-53.7186450616902,-60.5067308756781,-80.8170039522774
"302",26,3,45,-59.9694065165012,-75.3748639674051,-54.5090909090909,-47.1705317757949,-53.8900637204586,-60.4964895786158,-78.3215494068229
"303",26,4,45,-62.64833678254,-71.3935812579577,-58.4090909090909,-51.8505343005343,-52.7953792928606,-63.77502804867,-70.6454545454545
"304",26,5,45,-62.3735475240695,-71.6315478482302,-63.1090909090909,-50.7576550918656,-55.1882918629912,-61.8270420176524,-80.3607747034114
"305",26,6,45,-62.8137673934995,-71.666842271454,-59.1272727272727,-52.822881733408,-53.3951476711064,-61.6039406318247,-72.2545454545455
"306",26,7,45,-67.208253621667,-68.8604252610135,-59.7272727272727,-48.1872777767515,-52.2317429292242,-59.6977553213973,-74.8636363636364
"307",26,8,45,-68.2103212861042,-75.116842271454,-57.6272727272727,-45.6088655299182,-56.2481528899387,-59.5300910197961,-70.7272727272727
"308",27,3,45,-62.5524664327205,-74.9612276037688,-57.8454545454545,-47.5734869524343,-46.7534684623407,-62.9259196783511,-76.0954545454545
"309",27,7,45,-67.6032980414505,-70.8491063916476,-54.0181818181818,-42.8475791238949,-50.1736537597441,-60.6812133590974,-75.9153201579569
"310",27,8,45,-66.3749146096398,-68.3339548764961,-52.7090909090909,-42.4553051342525,-52.6764273568222,-63.9817308756781,-73.562458497732
"311",28,3,45,-61.4663818921648,-76.6938481283422,-57.6230297378303,-54.0323524823525,-45.6683381873421,-65.2733881927881,-75.6976442681912
"312",28,7,45,-63.6510936684563,-73.2192492997199,-58.1636363636364,-43.7758369100474,-46.826195735068,-61.8139231705967,-72.9516837943205
"313",28,8,45,-63.6743677754117,-69.1620299465241,-58.5,-48.6021245784404,-48.6248871211091,-63.8884150035728,-77.9153201579569
"314",29,3,45,-62.1132092018836,-72.2152375859435,-57.5181818181818,-51.1736414131151,-43.8898320987044,-63.9526748890432,-80.1971383397751
"315",29,7,45,-63.9698223208662,-78.4082868347339,-51.8363636363636,-44.9732615732616,-48.5572437990296,-64.5588601994706,-80.7579130431865
"316",29,8,45,-65.0404876078502,-72.299195925643,-57.0272727272727,-49.0046999152262,-55.0198784230552,-63.9780583517003,-78.9
"317",30,3,45,-61.9809865730882,-72.0360933027757,-60.5909090909091,-44.2368979368979,-49.5855182659131,-62.7159371395791,-79.5880474306842
"318",30,7,45,-63.3099054817392,-74.4790530175707,-57.4818181818182,-43.8264421290737,-53.0842849045481,-65.9634243531294,-74.3909090909091
"319",30,8,45,-61.1615573418114,-72.9203185128597,-56.8,-47.7242466321414,-53.0661030863663,-61.8856341092761,-81
"320",31,3,45,-60.5503987682833,-74.4120282149223,-54.7272727272727,-46.2161407819303,-49.2819745509784,-64.1341189577609,-79.0272727272727
"321",31,7,45,-65.9086637473381,-75.4120299465241,-53.4090909090909,-41.1226563542353,-48.5140243545508,-65.4470070951964,-73.9760948613683
"322",31,8,45,-61.5421394679224,-74.0534727782022,-59.159393374194,-47.5574297126929,-48.6547018237057,-63.5845117699747,-79.9516837943205
"323",32,3,45,-63.2205115423453,-77.1037413801884,-63.7909090909091,-43.2564446538131,-39.8115576318209,-66.9602693457323,-80.4885533591003
"324",32,4,45,-66.5627990762125,-77.5034745098039,-61.2727272727273,-43.9264421290737,-45.0623277496774,-65.4858835180097,-79.6016837943205
"325",32,5,45,-63.6812543115084,-75.4923329768271,-64.2272727272727,-43.0275816486343,-47.107782295132,-70.7572203435887,-80.337275361006
"326",32,6,45,-68.2937913279946,-78.3173777438248,-64.1909090909091,-44.1161407819303,-52.0052403198081,-66.6521854211326,-80.9549683784255
"327",32,7,45,-61.7388300690841,-73.0938481283422,-52.8363636363636,-40.722122053701,-48.6625593714316,-59.8882902992059,-78.8880474306842
"328",32,8,45,-65.8227215940334,-75.0007988795518,-55.7,-40.8350822798191,-53.0416039561717,-69.0195373428741,-77.2244110670478
"329",33,3,45,-62.5388300690841,-78.3061484084543,-59.2272727272727,-49.7469739048686,-43.3734221379899,-63.1519266628423,-82.4005059284161
