"","time","posX","posY","orientation","00:14:bf:b1:97:8a","00:14:bf:b1:97:90","00:0f:a3:39:e1:c0","00:14:bf:b1:97:8d","00:14:bf:b1:97:81","00:14:bf:3b:c7:c6","00:0f:a3:39:dd:cd","nas","posXY","angle"
"271","1139643752838",0,0,270.1,-38,-58,-52,-64,-64,-67,-75,0,"0.0-0.0",270
"272","1139643755374",0,0,270.1,-39,-59,-52,-69,-63,-71,-72,0,"0.0-0.0",270
"273","1139643755626",0,0,270.1,-38,-58,-52,-63,-64,-70,-72,0,"0.0-0.0",270
"274","1139643756890",0,0,270.1,-39,-59,-52,-63,-64,-68,-72,0,"0.0-0.0",270
"275","1139643757142",0,0,270.1,-40,-57,-52,-62,-64,-69,-72,0,"0.0-0.0",270
"276","1139643809338",0,0,315,-50,-60,-52,-66,-68,-63,-79,0,"0.0-0.0",315
"277","1139643809590",0,0,315,-50,-58,-51,-66,-69,-63,-78,0,"0.0-0.0",315
"278","1139643809842",0,0,315,-45,-60,-52,-63,-67,-62,-79,0,"0.0-0.0",315
"279","1139643811358",0,0,315,-45,-61,-52,-72,-68,-63,-77,0,"0.0-0.0",315
"280","1139643811610",0,0,315,-44,-54,-52,-69,-68,-71,-74,0,"0.0-0.0",315
"281","1139643811862",0,0,315,-49,-57,-52,-72,-69,-63,-78,0,"0.0-0.0",315
"282","1139643812366",0,0,315,-49,-57,-52,-65,-66,-63,-67,0,"0.0-0.0",315
"283","1139643812870",0,0,315,-44,-60,-54,-69,-65,-64,-77,0,"0.0-0.0",315
"284","1139643813382",0,0,315,-47,-67,-52,-66,-72,-63,-77,0,"0.0-0.0",315
"285","1139643813902",0,0,315,-45,-56,-53,-69,-66,-62,-74,0,"0.0-0.0",315
"286","1139643815674",0,0,315,-45,-60,-52,-64,-66,-71.3333333333333,-74,0,"0.0-0.0",315
"287","1139643815926",0,0,315,-45,-57,-53,-65,-70,-71,-74,0,"0.0-0.0",315
"288","1139643816682",0,0,315,-51,-61,-52,-66,-67,-62,-65,0,"0.0-0.0",315
"289","1139643818450",0,0,315,-49,-54,-53,-66,-67,-70.5,-64,0,"0.0-0.0",315
"290","1139643819458",0,0,315,-50,-59,-52,-70,-68,-63,-73,0,"0.0-0.0",315
"291","1139643819710",0,0,315,-49,-60,-53,-66,-70,-60,-71,0,"0.0-0.0",315
"292","1139643819962",0,0,315,-44,-59,-53,-68,-70,-63,-67,0,"0.0-0.0",315
"293","1139643820466",0,0,315,-48,-60,-52,-65,-70,-64,-67,0,"0.0-0.0",315
"294","1139643821482",0,0,315,-49,-61,-52,-67,-70.5,-63,-70,0,"0.0-0.0",315
"295","1139643821734",0,0,315,-45,-60,-52,-67,-69,-59,-64,0,"0.0-0.0",315
"296","1139643822742",0,0,315,-48,-60,-53,-70,-68,-63,-70,0,"0.0-0.0",315
"297","1139643823755",0,0,315,-47,-59,-54,-70,-68,-63,-66,0,"0.0-0.0",315
"298","1139643824007",0,0,315,-44,-61,-53,-69,-69,-70,-69,0,"0.0-0.0",315
"299","1139643824511",0,0,315,-47,-58,-53,-67,-69,-62,-71,0,"0.0-0.0",315
"300","1139643825771",0,0,315,-48,-60,-52,-66,-70,-60,-73,0,"0.0-0.0",315
"301","1139643826023",0,0,315,-47.5,-61,-53,-70,-70,-60,-70,0,"0.0-0.0",315
"302","1139643826527",0,0,315,-44,-60,-52,-70,-65.5,-62,-71,0,"0.0-0.0",315
"303","1139643827787",0,0,315,-45,-59,-53,-68,-69,-63,-66,0,"0.0-0.0",315
"304","1139643828543",0,0,315,-45,-59,-52,-67,-67,-63,-65,0,"0.0-0.0",315
"305","1139643830307",0,0,315,-46,-60,-52,-69,-70,-63,-67,0,"0.0-0.0",315
"306","1139643830559",0,0,315,-49,-60,-52,-70,-65,-60,-74,0,"0.0-0.0",315
"307","1139643831567",0,0,315,-49,-60,-52,-69,-69,-63,-74,0,"0.0-0.0",315
"308","1139643832075",0,0,315,-45,-60,-52,-69,-68,-63,-67,0,"0.0-0.0",315
"309","1139643832579",0,0,315,-50,-59,-52,-68,-68,-62,-66,0,"0.0-0.0",315
"310","1139643833587",0,0,315,-45,-60,-51,-64,-68,-63,-68,0,"0.0-0.0",315
"311","1139643834091",0,0,315,-48,-57,-51,-73,-66,-67,-66,0,"0.0-0.0",315
"312","1139643834595",0,0,315,-44,-59,-52,-66,-68,-83,-70,0,"0.0-0.0",315
"313","1139643978272",1,0,0,-45,-49,-51,-67,-62,-65,-73,0,"1.0-0.0",0
"314","1139643979280",1,0,0,-48,-48,-45,-64,-79,-65,-73,0,"1.0-0.0",0
"315","1139643979784",1,0,0,-46,-50,-46,-66,-65,-63,-78,0,"1.0-0.0",0
"316","1139643980036",1,0,0,-49,-50,-50,-65,-61,-64,-77,0,"1.0-0.0",0
"317","1139643982055",1,0,0,-47,-50,-52,-64,-72,-63,-75,0,"1.0-0.0",0
"318","1139643982308",1,0,0,-47,-48,-52,-65,-71,-63,-75,0,"1.0-0.0",0
"319","1139643982912",1,0,0,-47,-48,-51,-62,-68,-63,-68,0,"1.0-0.0",0
"320","1139643983668",1,0,0,-47,-48,-51,-61,-70,-64,-72,0,"1.0-0.0",0
"321","1139643984173",1,0,0,-48,-49,-45,-61,-69,-63,-77,0,"1.0-0.0",0
"322","1139643984929",1,0,0,-45,-51,-51,-61,-70,-63,-76,0,"1.0-0.0",0
"323","1139643985182",1,0,0,-50,-51,-51,-62,-71,-64,-73,0,"1.0-0.0",0
"324","1139643985685",1,0,0,-50,-50,-44,-61,-69,-62,-76,0,"1.0-0.0",0
"325","1139643986189",1,0,0,-48,-50,-44,-67,-69,-61,-73,0,"1.0-0.0",0
"326","1139643986693",1,0,0,-47.5,-49,-51,-62,-67,-63,-77,0,"1.0-0.0",0
"327","1139643987701",1,0,0,-46,-51,-51,-62,-73,-63,-74,0,"1.0-0.0",0
"328","1139643987953",1,0,0,-47,-50,-52,-63,-69,-62,-74,0,"1.0-0.0",0
"329","1139643988205",1,0,0,-45,-50,-51,-62,-68,-63,-75,0,"1.0-0.0",0
"330","1139643989213",1,0,0,-47,-48,-46,-68,-73,-63,-75,0,"1.0-0.0",0
"331","1139643989969",1,0,0,-46,-50,-52,-65,-66,-63,-76,0,"1.0-0.0",0
"332","1139643990221",1,0,0,-46,-52,-46,-64,-64,-64,-75,0,"1.0-0.0",0
"333","1139643990977",1,0,0,-47,-49,-51,-63,-75,-63,-77,0,"1.0-0.0",0
"334","1139643991229",1,0,0,-47,-50,-51,-63,-69,-62,-72,0,"1.0-0.0",0
"335","1139643991481",1,0,0,-48,-50,-45,-62,-73,-63,-73,0,"1.0-0.0",0
"336","1139643991733",1,0,0,-48,-47,-58,-62,-73,-63,-76,0,"1.0-0.0",0
"337","1139643992741",1,0,0,-46,-48,-51,-63,-75,-62,-72,0,"1.0-0.0",0
"338","1139643992993",1,0,0,-46,-49,-51,-66,-61,-63,-77,0,"1.0-0.0",0
"339","1139643994255",1,0,0,-46,-50,-46,-66,-75,-65,-69,0,"1.0-0.0",0
"340","1139643994761",1,0,0,-45,-49,-51,-67,-66,-65,-70,0,"1.0-0.0",0
"341","1139643995769",1,0,0,-46,-50,-47,-66,-75,-65,-76,0,"1.0-0.0",0
"342","1139643996021",1,0,0,-45,-49,-51,-68,-63,-65,-76,0,"1.0-0.0",0
"343","1139643996273",1,0,0,-46,-50,-51,-67,-62,-63,-76,0,"1.0-0.0",0
"344","1139643996777",1,0,0,-46,-48,-51,-64,-63,-64,-77,0,"1.0-0.0",0
"345","1139643997029",1,0,0,-46,-50,-51,-64,-76,-64,-76,0,"1.0-0.0",0
"346","1139643998541",1,0,0,-47,-50.5,-47,-68,-64,-65,-75,0,"1.0-0.0",0
"347","1139643999802",1,0,0,-46,-51,-45,-68,-68,-64,-74,0,"1.0-0.0",0
"348","1139644001826",1,0,0,-48,-50,-49,-67,-62,-64,-77,0,"1.0-0.0",0
"349","1139644002590",1,0,0,-48,-49,-46,-67,-67,-64,-75,0,"1.0-0.0",0
"350","1139644004354",1,0,0,-48,-49,-45,-62,-60,-63,-75,0,"1.0-0.0",0
"351","1139644004858",1,0,0,-49,-50,-49,-77,-61,-63,-72,0,"1.0-0.0",0
"352","1139644050437",1,0,45.1,-40,-56,-49,-63,-68,-62,-69,0,"1.0-0.0",45
"353","1139644051193",1,0,45.1,-40,-56,-48,-62,-69,-62,-68,0,"1.0-0.0",45
"354","1139644051445",1,0,45.1,-40,-53,-48,-63,-63,-62,-71,0,"1.0-0.0",45
"355","1139644051697",1,0,45.1,-40,-53,-47,-62,-64,-59,-69,0,"1.0-0.0",45
"356","1139644052201",1,0,45.1,-41,-54,-48,-63,-62,-59,-68,0,"1.0-0.0",45
"357","1139644053209",1,0,45.1,-41,-59,-48,-63,-63,-60,-69,0,"1.0-0.0",45
"358","1139644053461",1,0,45.1,-40,-59,-48,-75,-68,-61,-68,0,"1.0-0.0",45
"359","1139644054217",1,0,45.1,-41,-58,-49,-63,-62,-62,-66,0,"1.0-0.0",45
"360","1139644054721",1,0,45.1,-37,-53,-51,-63,-63,-62,-68,0,"1.0-0.0",45
"361","1139644055225",1,0,45.1,-38,-58,-49,-61,-68,-61,-67,0,"1.0-0.0",45
"362","1139644055729",1,0,45.1,-38,-56,-50,-61,-67,-62,-69,0,"1.0-0.0",45
"363","1139644056233",1,0,45.1,-39,-58,-51,-63,-63,-60,-68,0,"1.0-0.0",45
"364","1139644056485",1,0,45.1,-40,-53,-50,-62,-61,-63,-69,0,"1.0-0.0",45
"365","1139644056737",1,0,45.1,-41,-57,-51,-63,-63,-64,-71,0,"1.0-0.0",45
"366","1139644057997",1,0,45.1,-40,-55,-49,-61,-63,-61,-69,0,"1.0-0.0",45
"367","1139644060269",1,0,45.1,-40,-54,-51,-62,-66,-61,-71,0,"1.0-0.0",45
"368","1139644060773",1,0,45.1,-41,-53,-51,-64,-61,-63,-67,0,"1.0-0.0",45
"369","1139644061785",1,0,45.1,-39,-53,-49,-64,-65,-61,-68,0,"1.0-0.0",45
"370","1139644062037",1,0,45.1,-40,-57,-46,-61,-68,-59,-75,0,"1.0-0.0",45
"371","1139644063297",1,0,45.1,-36,-47,-47,-61,-67,-62,-69,0,"1.0-0.0",45
"372","1139644064562",1,0,45.1,-35,-55,-50,-63,-63,-62,-70,0,"1.0-0.0",45
"373","1139644065570",1,0,45.1,-37,-53,-49,-63,-65,-61,-70,0,"1.0-0.0",45
"374","1139644066074",1,0,45.1,-39,-56,-48,-61,-63,-59,-72,0,"1.0-0.0",45
"375","1139644069098",1,0,45.1,-39,-51,-48,-61,-64,-63,-72,0,"1.0-0.0",45
"376","1139644069350",1,0,45.1,-39,-52,-46,-63,-63,-62,-73,0,"1.0-0.0",45
"377","1139644069854",1,0,45.1,-40,-51,-48,-61.5,-68,-60,-73,0,"1.0-0.0",45
"378","1139644070358",1,0,45.1,-41,-56,-47,-64,-63,-62,-73,0,"1.0-0.0",45
"379","1139644070862",1,0,45.1,-38,-52,-48,-61,-61,-59,-72,0,"1.0-0.0",45
"380","1139644071114",1,0,45.1,-35,-57,-47,-62,-63,-61,-70,0,"1.0-0.0",45
"381","1139644071618",1,0,45.1,-39,-47,-47,-60,-69,-60,-73.5,0,"1.0-0.0",45
"382","1139644071870",1,0,45.1,-36,-52,-48,-61,-66,-64,-74,0,"1.0-0.0",45
"383","1139644073386",1,0,45.1,-40,-51,-48,-62,-63,-63,-71,0,"1.0-0.0",45
"384","1139644073890",1,0,45.1,-40,-47,-48,-62,-63,-60,-72,0,"1.0-0.0",45
"385","1139644075654",1,0,45.1,-40,-57,-47,-61,-68,-64,-71,0,"1.0-0.0",45
"386","1139644076158",1,0,45.1,-40,-51,-48,-62,-62,-61,-72,0,"1.0-0.0",45
"387","1139644076410",1,0,45.1,-39,-51,-48,-62,-60,-59,-73,0,"1.0-0.0",45
"388","1139644119633",1,0,90.7,-35,-55,-45,-67,-64,-69,-67,0,"1.0-0.0",90
"389","1139644120393",1,0,90.7,-34,-53,-49,-68,-63,-63,-69,0,"1.0-0.0",90
"390","1139644120645",1,0,90.7,-33,-56,-46,-67,-63,-68,-64,0,"1.0-0.0",90
"391","1139644120897",1,0,90.7,-37,-55,-49,-68,-69,-62,-66,0,"1.0-0.0",90
"392","1139644121149",1,0,90.7,-37,-55,-50,-64,-61,-61,-67,0,"1.0-0.0",90
"393","1139644121905",1,0,90.7,-61,-56,-50,-66,-60,-64,-67,0,"1.0-0.0",90
"394","1139644122157",1,0,90.7,-34,-57,-50,-62,-66,-62,-67,0,"1.0-0.0",90
"395","1139644122409",1,0,90.7,-33,-55,-49,-64,-68,-62,-65,0,"1.0-0.0",90
"396","1139644122661",1,0,90.7,-32,-55,-47,-64,-62,-63,-67,0,"1.0-0.0",90
"397","1139644124425",1,0,90.7,-31,-62,-45,-64,-72,-62,-72,0,"1.0-0.0",90
"398","1139644124930",1,0,90.7,-32,-56,-46,-63,-62,-68,-67,0,"1.0-0.0",90
"399","1139644125433",1,0,90.7,-35,-55,-45,-65,-61,-62,-65,0,"1.0-0.0",90
"400","1139644125685",1,0,90.7,-32,-56,-45,-66,-70,-63,-63,0,"1.0-0.0",90
"401","1139644125937",1,0,90.7,-31,-55,-46,-66,-63,-65,-72,0,"1.0-0.0",90
"402","1139644127449",1,0,90.7,-33,-56,-47,-66,-63,-61,-72,0,"1.0-0.0",90
"403","1139644128206",1,0,90.7,-31,-54,-46,-64,-73,-63,-64,0,"1.0-0.0",90
"404","1139644128458",1,0,90.7,-33,-55,-46,-64,-67,-68,-69,0,"1.0-0.0",90
"405","1139644129718",1,0,90.7,-34,-55,-46,-66,-64,-61,-71,0,"1.0-0.0",90
"406","1139644129970",1,0,90.7,-33,-56,-46,-64,-71,-67,-65,0,"1.0-0.0",90
"407","1139644130222",1,0,90.7,-34,-58,-44,-66,-62,-62,-68.5,0,"1.0-0.0",90
"408","1139644131482",1,0,90.7,-32,-55,-47,-64,-67.5,-62,-69,0,"1.0-0.0",90
"409","1139644131734",1,0,90.7,-34,-57,-44,-65,-66,-69.5,-73,0,"1.0-0.0",90
"410","1139644131986",1,0,90.7,-35,-54,-47,-68,-67,-66,-66,0,"1.0-0.0",90
"411","1139644132238",1,0,90.7,-31,-57,-51,-64,-62,-64,-66,0,"1.0-0.0",90
"412","1139644132994",1,0,90.7,-31.5,-54,-47,-66,-64,-62,-64,0,"1.0-0.0",90
"413","1139644133498",1,0,90.7,-32,-54,-47,-67,-64,-62,-71,0,"1.0-0.0",90
"414","1139644134506",1,0,90.7,-32,-56,-49,-66,-67,-69,-69,0,"1.0-0.0",90
"415","1139644134758",1,0,90.7,-30,-54,-49,-66,-67,-62,-67,0,"1.0-0.0",90
"416","1139644135010",1,0,90.7,-30,-55,-47,-68,-68,-63,-62,0,"1.0-0.0",90
"417","1139644135266",1,0,90.7,-31,-56,-48,-66,-68,-63,-68,0,"1.0-0.0",90
"418","1139644135518",1,0,90.7,-30,-55,-50,-67,-67,-62,-67,0,"1.0-0.0",90
"419","1139644136274",1,0,90.7,-31,-54,-49,-67,-60,-62,-69,0,"1.0-0.0",90
"420","1139644136778",1,0,90.7,-32,-56,-49,-68,-65,-62,-62,0,"1.0-0.0",90
"421","1139644137282",1,0,90.7,-31,-56,-50,-67,-60,-63,-62,0,"1.0-0.0",90
"422","1139644137534",1,0,90.7,-31,-54,-49,-68,-60,-62,-65,0,"1.0-0.0",90
"423","1139644137786",1,0,90.7,-30,-54,-50,-66,-60,-65,-61,0,"1.0-0.0",90
"424","1139644139050",1,0,90.7,-31,-56,-46,-68,-61,-70,-64,0,"1.0-0.0",90
"425","1139644139302",1,0,90.7,-30,-56,-46,-68,-61,-70,-66,0,"1.0-0.0",90
"426","1139644139554",1,0,90.7,-30,-60,-50,-66,-61,-69,-62,0,"1.0-0.0",90
"427","1139644140310",1,0,90.7,-31,-54,-48,-67,-61,-62,-61,0,"1.0-0.0",90
"428","1139644140562",1,0,90.7,-31,-56,-48,-67,-62,-68,-63,0,"1.0-0.0",90
"429","1139644141066",1,0,90.7,-31,-55,-49,-68,-62,-69,-63,0,"1.0-0.0",90
"430","1139644143082",1,0,90.7,-31,-55,-47,-69,-61,-61,-71,0,"1.0-0.0",90
"431","1139644143335",1,0,90.7,-30,-60,-48,-68,-69,-61,-65,0,"1.0-0.0",90
"432","1139644143839",1,0,90.7,-32,-53,-47,-65,-61,-67,-63,0,"1.0-0.0",90
"433","1139644144595",1,0,90.7,-32,-55,-47,-68,-60,-68,-63,0,"1.0-0.0",90
"434","1139644144847",1,0,90.7,-33,-54,-48,-64,-70,-62,-68,0,"1.0-0.0",90
"435","1139644145603",1,0,90.7,-32,-56,-45,-66,-60,-63,-63,0,"1.0-0.0",90
"436","1139644146359",1,0,90.7,-33,-55,-46,-66,-61,-62,-68,0,"1.0-0.0",90
"437","1139644146611",1,0,90.7,-32,-55,-46,-64,-71,-62,-70,0,"1.0-0.0",90
"438","1139644146863",1,0,90.7,-32,-57,-45,-67,-61,-61,-62,0,"1.0-0.0",90
"439","1139644188953",1,0,135.2,-31,-58,-49,-65,-67,-61,-65,0,"1.0-0.0",135
"440","1139644189961",1,0,135.2,-31,-58,-47,-63,-67,-66,-77,0,"1.0-0.0",135
"441","1139644190217",1,0,135.2,-30,-56,-61,-63,-67,-61,-73,0,"1.0-0.0",135
"442","1139644190721",1,0,135.2,-30,-58,-48,-66,-69,-62,-61,0,"1.0-0.0",135
"443","1139644192486",1,0,135.2,-31,-56,-60,-66,-69,-66,-62,0,"1.0-0.0",135
"444","1139644193242",1,0,135.2,-32,-55,-49,-68,-69,-61,-61,0,"1.0-0.0",135
"445","1139644193746",1,0,135.2,-31,-55,-60,-66,-64,-64,-62,0,"1.0-0.0",135
"446","1139644194258",1,0,135.2,-31,-55,-60,-67,-65,-67,-62,0,"1.0-0.0",135
"447","1139644194774",1,0,135.2,-31,-56,-50,-66,-68,-67,-64,0,"1.0-0.0",135
"448","1139644196034",1,0,135.2,-30,-55,-50,-67,-67,-68,-61,0,"1.0-0.0",135
"449","1139644196538",1,0,135.2,-30,-54,-50,-69,-67,-67,-73,0,"1.0-0.0",135
"450","1139644197042",1,0,135.2,-31,-56,-61,-67,-69,-66,-62,0,"1.0-0.0",135
"451","1139644197798",1,0,135.2,-31,-54,-61,-67,-69,-58,-62,0,"1.0-0.0",135
"452","1139644199058",1,0,135.2,-31,-56,-48,-66,-70,-58,-62,0,"1.0-0.0",135
"453","1139644199566",1,0,135.2,-31.5,-55,-50,-67,-66,-61,-62,0,"1.0-0.0",135
"454","1139644200070",1,0,135.2,-32,-56,-49,-67,-69,-62,-62,0,"1.0-0.0",135
"455","1139644200322",1,0,135.2,-31,-54,-60,-67,-69,-61,-63,0,"1.0-0.0",135
"456","1139644200574",1,0,135.2,-30,-56,-60,-67,-69,-68,-62,0,"1.0-0.0",135
"457","1139644200826",1,0,135.2,-31,-55,-59,-67,-67,-61,-62,0,"1.0-0.0",135
"458","1139644201078",1,0,135.2,-31,-55,-50,-66,-67,-62,-69,0,"1.0-0.0",135
"459","1139644202594",1,0,135.2,-31,-54,-50,-66.5,-64,-62,-71,0,"1.0-0.0",135
"460","1139644202846",1,0,135.2,-30,-55,-60,-66,-67,-62,-63,0,"1.0-0.0",135
"461","1139644203098",1,0,135.2,-32,-55,-49,-69,-70,-61,-63,0,"1.0-0.0",135
"462","1139644204358",1,0,135.2,-32,-53,-57,-68,-66,-64,-63,0,"1.0-0.0",135
"463","1139644205114",1,0,135.2,-34,-56,-49,-66,-67,-65,-63,0,"1.0-0.0",135
"464","1139644205370",1,0,135.2,-33,-53,-48,-66,-64,-64,-64,0,"1.0-0.0",135
"465","1139644205622",1,0,135.2,-33,-55,-48,-65,-67,-63,-61,0,"1.0-0.0",135
"466","1139644207134",1,0,135.2,-32,-56,-58,-63,-65,-65,-63,0,"1.0-0.0",135
"467","1139644207386",1,0,135.2,-32,-55,-59,-64,-69,-64,-64,0,"1.0-0.0",135
"468","1139644207638",1,0,135.2,-31,-55,-58,-64,-66,-67,-68,0,"1.0-0.0",135
"469","1139644208143",1,0,135.2,-33,-55,-58,-64,-68,-64,-75,0,"1.0-0.0",135
"470","1139644208647",1,0,135.2,-33,-53,-48,-65,-67,-66,-61,0,"1.0-0.0",135
"471","1139644209151",1,0,135.2,-34,-64,-48,-64,-63,-64,-63,0,"1.0-0.0",135
"472","1139644209403",1,0,135.2,-34,-57,-47,-67,-66,-66,-64,0,"1.0-0.0",135
"473","1139644209655",1,0,135.2,-32,-53,-48,-64,-69,-63,-62,0,"1.0-0.0",135
"474","1139644209907",1,0,135.2,-34,-53,-57,-66,-67,-64,-74,0,"1.0-0.0",135
"475","1139644210411",1,0,135.2,-34,-56,-48,-68,-63,-64,-63,0,"1.0-0.0",135
"476","1139644211927",1,0,135.2,-33,-53,-58,-66,-69,-64,-70,0,"1.0-0.0",135
"477","1139644212935",1,0,135.2,-34,-55,-48,-67,-64,-62,-71,0,"1.0-0.0",135
"478","1139644213187",1,0,135.2,-34,-56,-49,-66,-70,-63,-63,0,"1.0-0.0",135
"479","1139644213691",1,0,135.2,-33,-52,-59,-65,-69,-64,-63,0,"1.0-0.0",135
"480","1139644214451",1,0,135.2,-34,-56,-57,-66,-66,-64,-72,0,"1.0-0.0",135
"481","1139644215963",1,0,135.2,-33,-54,-58,-67,-65,-65.5,-62,0,"1.0-0.0",135
"482","1139644216215",1,0,135.2,-34,-54,-58,-70,-63,-66,-70,0,"1.0-0.0",135
"483","1139644216467",1,0,135.2,-33,-53,-48,-69,-61,-65,-62,0,"1.0-0.0",135
"484","1139644236736",1,0,180.1,-33,-58,-50,-63,-70,-67,-71,0,"1.0-0.0",180
"485","1139644236988",1,0,180.1,-30,-59,-49,-61,-67,-63,-66,0,"1.0-0.0",180
"486","1139644238248",1,0,180.1,-33,-59,-47,-62,-68,-62,-66,0,"1.0-0.0",180
"487","1139644238752",1,0,180.1,-33,-54,-49,-62,-67,-64,-66,0,"1.0-0.0",180
"488","1139644240517",1,0,180.1,-30,-55,-48,-62,-69,-66,-66,0,"1.0-0.0",180
"489","1139644240769",1,0,180.1,-30,-64,-48,-63,-67,-60,-65,0,"1.0-0.0",180
"490","1139644241273",1,0,180.1,-32,-54,-49,-63,-65,-66,-65,0,"1.0-0.0",180
"491","1139644241525",1,0,180.1,-30,-54,-54,-62.5,-67,-66,-67,0,"1.0-0.0",180
"492","1139644241777",1,0,180.1,-34,-55,-55,-61,-68,-66,-65,0,"1.0-0.0",180
"493","1139644242533",1,0,180.1,-31,-55,-54,-62,-65,-66,-69,0,"1.0-0.0",180
"494","1139644242785",1,0,180.1,-30,-55,-48,-63,-68,-66,-70,0,"1.0-0.0",180
"495","1139644243289",1,0,180.1,-30,-62,-54,-62,-67,-59,-68.5,0,"1.0-0.0",180
"496","1139644243541",1,0,180.1,-34,-55,-89,-62,-64,-62,-65,0,"1.0-0.0",180
"497","1139644244045",1,0,180.1,-34,-55,-52,-62,-64,-65,-66,0,"1.0-0.0",180
"498","1139644246077",1,0,180.1,-32,-53,-51,-61,-70,-62,-67,0,"1.0-0.0",180
"499","1139644247337",1,0,180.1,-34,-52,-47,-63,-68,-65,-68,0,"1.0-0.0",180
"500","1139644247589",1,0,180.1,-33,-56,-47,-62,-70,-66,-70,0,"1.0-0.0",180
"501","1139644248849",1,0,180.1,-34,-58,-49,-63,-66,-67,-67,0,"1.0-0.0",180
"502","1139644250869",1,0,180.1,-32,-55,-54,-63,-69,-61,-66,0,"1.0-0.0",180
"503","1139644251373",1,0,180.1,-32,-57,-54,-65,-67,-63,-66,0,"1.0-0.0",180
"504","1139644251877",1,0,180.1,-32,-64,-48,-64,-66,-64,-68,0,"1.0-0.0",180
"505","1139644253641",1,0,180.1,-31,-57,-48,-60,-66,-61,-68,0,"1.0-0.0",180
"506","1139644255153",1,0,180.1,-30,-64,-48,-63,-64,-61,-69,0,"1.0-0.0",180
"507","1139644255657",1,0,180.1,-32,-64,-47,-61,-69,-66,-71,0,"1.0-0.0",180
"508","1139644255910",1,0,180.1,-30,-57,-48,-60,-69,-65,-70,0,"1.0-0.0",180
"509","1139644256414",1,0,180.1,-31,-64,-56,-61,-68,-63,-68,0,"1.0-0.0",180
"510","1139644256666",1,0,180.1,-32,-62,-47,-59,-69,-65,-67,0,"1.0-0.0",180
"511","1139644257926",1,0,180.1,-31,-61,-46,-60,-67,-61,-67,0,"1.0-0.0",180
"512","1139644258178",1,0,180.1,-31,-59,-46,-61,-70,-65,-66,0,"1.0-0.0",180
"513","1139644258430",1,0,180.1,-30,-58,-47,-62,-64,-60,-68,0,"1.0-0.0",180
"514","1139644258686",1,0,180.1,-32,-57,-48,-62,-64,-64,-71,0,"1.0-0.0",180
"515","1139644258938",1,0,180.1,-31,-53,-85,-59,-67,-64,-71,0,"1.0-0.0",180
"516","1139644259946",1,0,180.1,-32,-53,-47,-59,-66,-64,-67,0,"1.0-0.0",180
"517","1139644260702",1,0,180.1,-31,-56,-53,-60,-65,-60,-67,0,"1.0-0.0",180
"518","1139644260954",1,0,180.1,-30,-58,-46,-61,-66,-64,-67,0,"1.0-0.0",180
"519","1139644261206",1,0,180.1,-31,-55,-47,-61,-63,-64,-67,0,"1.0-0.0",180
"520","1139644261974",1,0,180.1,-31,-61,-47,-61,-71,-62.5,-69,0,"1.0-0.0",180
"521","1139644263486",1,0,180.1,-30,-60,-47,-61,-69,-64,-65,0,"1.0-0.0",180
"522","1139644263990",1,0,180.1,-31,-55,-53,-61,-66,-65,-68,0,"1.0-0.0",180
"523","1139644317142",1,0,225.7,-36,-55,-57,-67,-61,-62,-76,0,"1.0-0.0",225
"524","1139644318150",1,0,225.7,-34,-61,-58,-68,-65,-64,-72,0,"1.0-0.0",225
"525","1139644319662",1,0,225.7,-34,-59,-57,-69,-63,-60,-70,0,"1.0-0.0",225
"526","1139644319914",1,0,225.7,-35,-60,-56,-68,-77,-61,-74,0,"1.0-0.0",225
"527","1139644320418",1,0,225.7,-35,-55,-47,-69,-63,-61,-67,0,"1.0-0.0",225
"528","1139644321690",1,0,225.7,-35,-56,-47,-68,-62,-62,-63,0,"1.0-0.0",225
"529","1139644321942",1,0,225.7,-32,-61,-48,-70,-63,-61,-72,0,"1.0-0.0",225
"530","1139644322446",1,0,225.7,-35,-55,-48,-70,-63,-61,-66,0,"1.0-0.0",225
"531","1139644324214",1,0,225.7,-34,-56,-46,-68,-62,-76.5,-77,0,"1.0-0.0",225
"532","1139644327238",1,0,225.7,-34,-62,-57,-67,-74,-61,-65,0,"1.0-0.0",225
"533","1139644328259",1,0,225.7,-34,-56,-57,-69,-62,-58,-70,0,"1.0-0.0",225
"534","1139644328510",1,0,225.7,-35,-61,-85,-69,-64,-62,-65,0,"1.0-0.0",225
"535","1139644329015",1,0,225.7,-35,-61,-56,-70,-74,-74,-71,0,"1.0-0.0",225
"536","1139644329519",1,0,225.7,-34,-61,-54,-70,-68.5,-61,-79,0,"1.0-0.0",225
"537","1139644330275",1,0,225.7,-34,-60,-48,-69,-63,-74,-64,0,"1.0-0.0",225
"538","1139644332039",1,0,225.7,-33,-55,-47,-67,-63,-74,-80,0,"1.0-0.0",225
"539","1139644332291",1,0,225.7,-35,-56,-48,-69,-62,-62,-79,0,"1.0-0.0",225
"540","1139644333047",1,0,225.7,-34,-60,-48,-69,-76,-62,-71,0,"1.0-0.0",225
"541","1139644334307",1,0,225.7,-33,-56,-55,-71,-62,-62,-71,0,"1.0-0.0",225
"542","1139644335063",1,0,225.7,-35,-56,-47,-70,-62,-63,-78,0,"1.0-0.0",225
"543","1139644335315",1,0,225.7,-35,-56,-54,-70,-62,-63,-70,0,"1.0-0.0",225
"544","1139644335819",1,0,225.7,-35,-61,-48,-69,-62,-62,-77,0,"1.0-0.0",225
